Season,Team,Round.Number,Season.Points,Score.For,Score.Against,Percentage,Ladder.Position
2017,St Kilda,2,0,187,236,0.7923728813559322,13
2017,Hawthorn,2,0,180,229,0.7860262008733624,14
2017,Sydney,2,0,169,220,0.7681818181818182,15
2017,Carlton,2,0,153,218,0.7018348623853211,16
2017,Gold Coast,2,0,154,258,0.5968992248062015,17
2017,Fremantle,2,0,129,260,0.49615384615384617,18
2017,Adelaide,3,12,360,263,1.3688212927756653,1
2017,Richmond,3,12,307,234,1.311965811965812,2
2017,Geelong,3,12,353,281,1.2562277580071175,3
2017,Port Adelaide,3,8,338,238,1.4201680672268908,4
2017,GWS,3,8,360,272,1.3235294117647058,5
2017,West Coast,3,8,317,266,1.1917293233082706,6
2017,Essendon,3,8,269,232,1.1594827586206897,7
2017,Melbourne,3,8,303,280,1.082142857142857,8
2017,Footscray,3,8,283,262,1.0801526717557253,9
2017,St Kilda,3,4,294,312,0.9423076923076923,10
2017,Gold Coast,3,4,293,311,0.9421221864951769,11
2017,Collingwood,3,4,246,278,0.8848920863309353,12
2017,Brisbane Lions,3,4,258,314,0.821656050955414,13
2017,Carlton,3,4,210,260,0.8076923076923077,14
2017,Fremantle,3,4,218,333,0.6546546546546547,15
2017,Sydney,3,0,248,300,0.8266666666666667,16
2017,North Melbourne,3,0,271,357,0.7591036414565826,17
2017,Hawthorn,3,0,233,368,0.6331521739130435,18
2017,Geelong,4,16,487,329,1.4802431610942248,1
2017,Adelaide,4,16,513,351,1.4615384615384615,2
2017,Richmond,4,16,426,301,1.415282392026578,3
2017,GWS,4,12,472,353,1.3371104815864023,4
2017,West Coast,4,12,408,331,1.2326283987915407,5
2017,Footscray,4,12,372,348,1.0689655172413792,6
2017,Port Adelaide,4,8,419,350,1.197142857142857,7
2017,Melbourne,4,8,407,386,1.0544041450777202,8
2017,Gold Coast,4,8,401,393,1.020356234096692,9
2017,St Kilda,4,8,363,367,0.989100817438692,10
2017,Essendon,4,8,357,385,0.9272727272727272,11
2017,Fremantle,4,8,324,437,0.7414187643020596,12
2017,Collingwood,4,4,301,347,0.8674351585014409,13
2017,Carlton,4,4,292,368,0.7934782608695652,14
2017,Brisbane Lions,4,4,325,433,0.7505773672055427,15
2017,Sydney,4,0,313,391,0.8005115089514067,16
2017,North Melbourne,4,0,357,446,0.8004484304932735,17
2017,Hawthorn,4,0,281,502,0.5597609561752988,18
2017,Adelaide,5,20,666,437,1.5240274599542334,1
2017,Geelong,5,20,613,417,1.4700239808153477,2
2017,Richmond,5,20,514,376,1.3670212765957446,3
2017,GWS,5,16,577,416,1.3870192307692308,4
2017,Footscray,5,16,494,438,1.1278538812785388,5
2017,Port Adelaide,5,12,556,397,1.4005037783375316,6
2017,West Coast,5,12,483,456,1.0592105263157894,7
2017,Essendon,5,12,457,467,0.9785867237687366,8
2017,Fremantle,5,12,391,499,0.7835671342685371,9
2017,Melbourne,5,8,482,474,1.0168776371308017,10
2017,St Kilda,5,8,451,493,0.9148073022312373,11
2017,Gold Coast,5,8,487,546,0.891941391941392,12
2017,Collingwood,5,4,383,447,0.8568232662192393,13
2017,Brisbane Lions,5,4,415,555,0.7477477477477478,14
2017,Hawthorn,5,4,406,577,0.7036395147313691,15
2017,Carlton,5,4,339,505,0.6712871287128713,16
2017,North Melbourne,5,0,419,513,0.8167641325536062,17
2017,Sydney,5,0,376,496,0.7580645161290323,18
2017,Adelaide,6,24,806,501,1.6087824351297406,1
2017,GWS,6,20,652,489,1.3333333333333333,2
2017,Geelong,6,20,691,524,1.3187022900763359,3
2017,Richmond,6,20,578,516,1.12015503875969,4
2017,Port Adelaide,6,16,706,464,1.521551724137931,5
2017,West Coast,6,16,586,518,1.1312741312741312,6
2017,Footscray,6,16,567,513,1.105263157894737,7
2017,Melbourne,6,12,594,548,1.083941605839416,8
2017,St Kilda,6,12,581,548,1.0602189781021898,9
2017,Essendon,6,12,531,579,0.917098445595855,10
2017,Fremantle,6,12,453,602,0.7524916943521595,11
2017,Collingwood,6,8,490,525,0.9333333333333333,12
2017,Gold Coast,6,8,581,653,0.889739663093415,13
2017,Carlton,6,8,436,583,0.7478559176672385,14
2017,North Melbourne,6,4,526,607,0.8665568369028006,15
2017,Brisbane Lions,6,4,482,705,0.6836879432624113,16
2017,Hawthorn,6,4,461,707,0.652050919377652,17
2017,Sydney,6,0,454,593,0.7655986509274874,18
2017,Adelaide,7,24,892,646,1.3808049535603715,1
2017,GWS,7,20,737,597,1.2345058626465661,2
2017,Geelong,7,20,790,648,1.2191358024691359,3
2017,West Coast,7,20,683,605,1.1289256198347108,4
2017,Footscray,7,20,647,588,1.1003401360544218,5
2017,Richmond,7,20,653,596,1.0956375838926173,6
2017,Port Adelaide,7,16,793,561,1.4135472370766489,7
2017,St Kilda,7,16,689,633,1.0884676145339653,8
2017,Fremantle,7,16,569,681,0.8355359765051396,9
2017,Melbourne,7,12,685,642,1.0669781931464175,10
2017,Gold Coast,7,12,705,752,0.9375,11
2017,Essendon,7,12,610,695,0.8776978417266187,12
2017,Carlton,7,12,515,639,0.8059467918622848,13
2017,North Melbourne,7,8,671,693,0.9682539682539683,14
2017,Collingwood,7,8,546,604,0.9039735099337748,15
2017,Hawthorn,7,8,555,798,0.6954887218045113,16
2017,Sydney,7,4,589,674,0.8738872403560831,17
2017,Brisbane Lions,7,4,563,840,0.6702380952380952,18
2017,Adelaide,8,24,958,753,1.2722443559096945,1
2017,GWS,8,24,839,696,1.2054597701149425,2
2017,West Coast,8,24,752,666,1.1291291291291292,3
2017,Port Adelaide,8,20,903,599,1.5075125208681135,4
2017,Geelong,8,20,883,758,1.1649076517150396,5
2017,St Kilda,8,20,774,699,1.1072961373390557,6
2017,Richmond,8,20,723,668,1.0823353293413174,7
2017,Footscray,8,20,708,657,1.0776255707762556,8
2017,Fremantle,8,20,641,751,0.8535286284953395,9
2017,Melbourne,8,16,792,708,1.11864406779661,10
2017,Essendon,8,16,720,788,0.9137055837563451,11
2017,Gold Coast,8,12,743,862,0.8619489559164734,12
2017,Carlton,8,12,581,724,0.8024861878453039,13
2017,Hawthorn,8,12,668,873,0.7651775486827033,14
2017,Sydney,8,8,709,752,0.9428191489361702,15
2017,North Melbourne,8,8,749,813,0.9212792127921279,16
2017,Collingwood,8,8,645,706,0.9135977337110481,17
2017,Brisbane Lions,8,4,638,953,0.6694648478488983,18
2017,Adelaide,9,28,1098,813,1.3505535055350553,1
2017,GWS,9,28,917,771,1.1893644617380026,2
2017,Geelong,9,24,987,839,1.1764004767580454,3
2017,West Coast,9,24,816,791,1.031605562579014,4
2017,Fremantle,9,24,727,802,0.9064837905236908,5
2017,Port Adelaide,9,20,903,599,1.5075125208681135,6
2017,Richmond,9,20,798,746,1.0697050938337802,7
2017,Footscray,9,20,789,761,1.0367936925098555,8
2017,St Kilda,9,20,842,817,1.0305997552019583,9
2017,Essendon,9,20,845,852,0.9917840375586855,10
2017,Melbourne,9,16,882,812,1.0862068965517242,11
2017,Sydney,9,12,827,820,1.0085365853658537,12
2017,Collingwood,9,12,735,778,0.9447300771208226,13
2017,North Melbourne,9,12,853,903,0.9446290143964563,14
2017,Gold Coast,9,12,743,862,0.8619489559164734,15
2017,Carlton,9,12,632,810,0.7802469135802469,16
2017,Hawthorn,9,12,740,963,0.7684319833852544,17
2017,Brisbane Lions,9,4,698,1093,0.6386093321134492,18
2017,Adelaide,10,32,1241,856,1.449766355140187,1
2017,GWS,10,32,1015,861,1.1788617886178863,2
2017,Geelong,10,28,1068,918,1.1633986928104576,3
2017,Footscray,10,24,879,811,1.0838471023427867,4
2017,Richmond,10,24,879,812,1.082512315270936,5
2017,West Coast,10,24,906,889,1.0191226096737909,6
2017,Fremantle,10,24,770,945,0.8148148148148148,7
2017,Port Adelaide,10,20,982,680,1.4441176470588235,8
2017,Melbourne,10,20,1004,899,1.1167964404894326,9
2017,St Kilda,10,20,892,907,0.9834619625137817,10
2017,Essendon,10,20,911,933,0.9764201500535906,11
2017,Collingwood,10,16,864,862,1.0023201856148491,12
2017,North Melbourne,10,16,966,999,0.9669669669669669,13
2017,Hawthorn,10,16,821,1038,0.7909441233140655,14
2017,Sydney,10,12,902,901,1.0011098779134295,15
2017,Gold Coast,10,12,830,984,0.8434959349593496,16
2017,Carlton,10,12,728,923,0.7887323943661971,17
2017,Brisbane Lions,10,4,782,1222,0.6399345335515548,18
2017,GWS,11,36,1132,962,1.1767151767151767,1
2017,Adelaide,11,32,1315,952,1.3813025210084033,2
2017,Geelong,11,32,1164,992,1.1733870967741935,3
2017,Richmond,11,28,980,878,1.1161731207289294,4
2017,Port Adelaide,11,24,1080,727,1.485557083906465,5
2017,Footscray,11,24,879,811,1.0838471023427867,6
2017,West Coast,11,24,983,969,1.0144478844169247,7
2017,Fremantle,11,24,855,1050,0.8142857142857143,8
2017,Melbourne,11,20,1004,899,1.1167964404894326,9
2017,Collingwood,11,20,969,947,1.0232312565997888,10
2017,St Kilda,11,20,892,907,0.9834619625137817,11
2017,Essendon,11,20,1012,1050,0.9638095238095238,12
2017,North Melbourne,11,16,1032,1100,0.9381818181818182,13
2017,Gold Coast,11,16,910,1061,0.8576814326107446,14
2017,Hawthorn,11,16,868,1136,0.7640845070422535,15
2017,Sydney,11,12,902,901,1.0011098779134295,16
2017,Carlton,11,12,728,923,0.7887323943661971,17
2017,Brisbane Lions,11,4,782,1222,0.6399345335515548,18
2017,Adelaide,12,36,1426,1006,1.4174950298210736,1
2017,GWS,12,36,1202,1033,1.1636011616650532,2
2017,Geelong,12,32,1164,992,1.1733870967741935,3
2017,Richmond,12,28,980,878,1.1161731207289294,4
2017,Port Adelaide,12,24,1141,858,1.32983682983683,5
2017,Melbourne,12,24,1108,999,1.1091091091091092,6
2017,Essendon,12,24,1143,1111,1.028802880288029,7
2017,Footscray,12,24,921,899,1.0244716351501668,8
2017,West Coast,12,24,983,969,1.0144478844169247,9
2017,Fremantle,12,24,919,1171,0.784799316823228,10
2017,Collingwood,12,20,1069,1051,1.017126546146527,11
2017,St Kilda,12,20,946,1018,0.9292730844793713,12
2017,Gold Coast,12,20,1005,1140,0.881578947368421,13
2017,Sydney,12,16,990,943,1.0498409331919407,14
2017,North Melbourne,12,16,1032,1100,0.9381818181818182,15
2017,Carlton,12,16,799,993,0.8046324269889225,16
2017,Hawthorn,12,16,947,1231,0.7692932575142161,17
2017,Brisbane Lions,12,8,903,1286,0.7021772939346812,18
2017,Adelaide,13,36,1426,1006,1.4174950298210736,1
2017,GWS,13,36,1202,1033,1.1636011616650532,2
2017,Geelong,13,32,1234,1075,1.147906976744186,3
2017,Port Adelaide,13,28,1262,939,1.3439829605963791,4
2017,Melbourne,13,28,1221,1055,1.1573459715639811,5
2017,Richmond,13,28,1051,958,1.0970772442588725,6
2017,West Coast,13,28,1066,1039,1.0259865255052936,7
2017,Essendon,13,24,1143,1111,1.028802880288029,8
2017,Footscray,13,24,977,1012,0.9654150197628458,9
2017,St Kilda,13,24,1035,1090,0.9495412844036697,10
2017,Fremantle,13,24,919,1171,0.784799316823228,11
2017,Sydney,13,20,1070,1014,1.0552268244575937,12
2017,Collingwood,13,20,1069,1051,1.017126546146527,13
2017,Gold Coast,13,20,1078,1223,0.8814390842191333,14
2017,Carlton,13,20,882,1066,0.8273921200750469,15
2017,North Melbourne,13,16,1104,1189,0.928511354079058,16
2017,Hawthorn,13,16,947,1231,0.7692932575142161,17
2017,Brisbane Lions,13,8,984,1407,0.6993603411513859,18
2017,GWS,14,40,1348,1119,1.2046470062555854,1
2017,Adelaide,14,36,1508,1102,1.368421052631579,2
2017,Geelong,14,36,1308,1147,1.1403661726242371,3
2017,Port Adelaide,14,32,1355,1001,1.3536463536463537,4
2017,Melbourne,14,32,1320,1151,1.146828844483058,5
2017,Richmond,14,32,1135,1016,1.1171259842519685,6
2017,West Coast,14,28,1162,1138,1.0210896309314588,7
2017,St Kilda,14,28,1138,1162,0.9793459552495697,8
2017,Footscray,14,28,1084,1118,0.9695885509838998,9
2017,Sydney,14,24,1156,1099,1.0518653321201092,10
2017,Essendon,14,24,1228,1197,1.0258980785296574,11
2017,Fremantle,14,24,991,1245,0.7959839357429719,12
2017,Collingwood,14,20,1131,1144,0.9886363636363636,13
2017,Gold Coast,14,20,1150,1326,0.8672699849170438,14
2017,Carlton,14,20,940,1150,0.8173913043478261,15
2017,Hawthorn,14,20,1043,1313,0.7943640517897944,16
2017,North Melbourne,14,16,1210,1296,0.933641975308642,17
2017,Brisbane Lions,14,8,1070,1553,0.6889890534449453,18
2017,GWS,15,42,1416,1187,1.1929233361415332,1
2017,Adelaide,15,40,1597,1179,1.354537743850721,2
2017,Geelong,15,38,1376,1215,1.1325102880658435,3
2017,Richmond,15,36,1211,1079,1.1223354958294718,4
2017,Port Adelaide,15,32,1418,1077,1.3166202414113277,5
2017,Melbourne,15,32,1370,1236,1.1084142394822007,6
2017,West Coast,15,32,1249,1218,1.0254515599343186,7
2017,St Kilda,15,32,1227,1242,0.9879227053140096,8
2017,Sydney,15,28,1241,1149,1.0800696257615319,9
2017,Footscray,15,28,1164,1205,0.9659751037344398,10
2017,Essendon,15,24,1310,1287,1.017871017871018,11
2017,Gold Coast,15,24,1268,1425,0.8898245614035087,12
2017,Hawthorn,15,24,1161,1407,0.8251599147121536,13
2017,Fremantle,15,24,1071,1334,0.802848575712144,14
2017,Collingwood,15,20,1225,1262,0.9706814580031695,15
2017,Carlton,15,20,1017,1239,0.8208232445520581,16
2017,North Melbourne,15,16,1309,1414,0.9257425742574258,17
2017,Brisbane Lions,15,12,1160,1635,0.709480122324159,18
2017,Adelaide,16,44,1701,1224,1.3897058823529411,1
2017,GWS,16,44,1513,1284,1.178348909657321,2
2017,Geelong,16,42,1539,1293,1.1902552204176333,3
2017,Port Adelaide,16,36,1538,1165,1.3201716738197424,4
2017,Melbourne,16,36,1460,1318,1.1077389984825494,5
2017,Richmond,16,36,1282,1217,1.0534100246507807,6
2017,St Kilda,16,36,1365,1313,1.0396039603960396,7
2017,Sydney,16,32,1359,1200,1.1325,8
2017,West Coast,16,32,1337,1338,0.9992526158445441,9
2017,Essendon,16,28,1427,1367,1.043891733723482,10
2017,Footscray,16,28,1209,1309,0.9236058059587471,11
2017,Fremantle,16,28,1157,1416,0.817090395480226,12
2017,Hawthorn,16,26,1258,1504,0.836436170212766,13
2017,Gold Coast,16,24,1319,1543,0.8548282566429034,14
2017,Collingwood,16,20,1305,1379,0.9463379260333575,15
2017,Carlton,16,20,1099,1329,0.8269375470278405,16
2017,North Melbourne,16,16,1391,1500,0.9273333333333333,17
2017,Brisbane Lions,16,12,1238,1798,0.6885428253615128,18
2017,Adelaide,17,48,1817,1294,1.4041731066460588,1
2017,Geelong,17,46,1627,1378,1.1806966618287373,2
2017,GWS,17,44,1596,1380,1.1565217391304348,3
2017,Port Adelaide,17,40,1665,1222,1.3625204582651391,4
2017,Richmond,17,40,1394,1298,1.073959938366718,5
2017,Sydney,17,36,1455,1283,1.1340607950116914,6
2017,Melbourne,17,36,1530,1434,1.0669456066945606,7
2017,West Coast,17,36,1411,1382,1.0209840810419681,8
2017,St Kilda,17,36,1422,1431,0.9937106918238994,9
2017,Essendon,17,32,1545,1424,1.0849719101123596,10
2017,Footscray,17,32,1291,1371,0.9416484318016046,11
2017,Fremantle,17,28,1201,1490,0.8060402684563759,12
2017,Hawthorn,17,26,1343,1592,0.8435929648241206,13
2017,Collingwood,17,24,1408,1467,0.9597818677573279,14
2017,Gold Coast,17,24,1407,1646,0.8547995139732685,15
2017,Carlton,17,20,1161,1411,0.8228206945428774,16
2017,North Melbourne,17,16,1448,1627,0.8899815611555009,17
2017,Brisbane Lions,17,12,1319,1910,0.6905759162303665,18
2017,Adelaide,18,52,1908,1364,1.3988269794721409,1
2017,Geelong,18,46,1697,1469,1.155207624234173,2
2017,GWS,18,44,1641,1444,1.136426592797784,3
2017,Richmond,18,44,1458,1343,1.0856291883842144,4
2017,Port Adelaide,18,40,1730,1310,1.3206106870229009,5
2017,Sydney,18,40,1556,1342,1.1594634873323397,6
2017,Melbourne,18,40,1618,1499,1.0793862575050033,7
2017,Essendon,18,36,1677,1529,1.0967952910398953,8
2017,West Coast,18,36,1496,1475,1.0142372881355932,9
2017,Footscray,18,36,1401,1427,0.9817799579537492,10
2017,St Kilda,18,36,1481,1532,0.966710182767624,11
2017,Hawthorn,18,30,1443,1640,0.8798780487804878,12
2017,Collingwood,18,28,1501,1552,0.967139175257732,13
2017,Fremantle,18,28,1249,1590,0.7855345911949686,14
2017,Gold Coast,18,24,1463,1756,0.8331435079726651,15
2017,Carlton,18,20,1243,1523,0.8161523309258043,16
2017,North Melbourne,18,16,1553,1759,0.8828880045480386,17
2017,Brisbane Lions,18,16,1431,1992,0.7183734939759037,18
2017,Adelaide,19,54,2011,1467,1.370824812542604,1
2017,Geelong,19,50,1820,1527,1.191879502292076,2
2017,GWS,19,48,1739,1530,1.1366013071895424,3
2017,Richmond,19,48,1556,1408,1.1051136363636365,4
2017,Port Adelaide,19,44,1793,1371,1.3078045222465353,5
2017,Sydney,19,40,1622,1414,1.147100424328147,6
2017,Melbourne,19,40,1690,1575,1.073015873015873,7
2017,West Coast,19,40,1609,1520,1.0585526315789473,8
2017,Footscray,19,40,1528,1524,1.0026246719160106,9
2017,Essendon,19,36,1774,1656,1.071256038647343,10
2017,St Kilda,19,36,1542,1595,0.9667711598746082,11
2017,Hawthorn,19,34,1515,1706,0.888042203985932,12
2017,Collingwood,19,30,1604,1655,0.9691842900302114,13
2017,Fremantle,19,28,1335,1688,0.7908767772511849,14
2017,Gold Coast,19,24,1528,1854,0.8241639697950378,15
2017,North Melbourne,19,20,1629,1831,0.8896777717094484,16
2017,Carlton,19,20,1301,1646,0.7904009720534629,17
2017,Brisbane Lions,19,16,1476,2105,0.701187648456057,18
2017,Adelaide,20,58,2141,1513,1.4150693985459353,1
2017,GWS,20,52,1836,1592,1.1532663316582914,2
2017,Richmond,20,52,1649,1472,1.1202445652173914,3
2017,Geelong,20,50,1881,1634,1.1511627906976745,4
2017,Port Adelaide,20,44,1839,1501,1.2251832111925383,5
2017,Sydney,20,44,1729,1475,1.1722033898305084,6
2017,Footscray,20,44,1631,1613,1.0111593304401736,7
2017,Essendon,20,40,1858,1732,1.0727482678983833,8
2017,West Coast,20,40,1704,1623,1.0499075785582255,9
2017,Melbourne,20,40,1752,1672,1.0478468899521531,10
2017,St Kilda,20,40,1645,1690,0.9733727810650887,11
2017,Collingwood,20,34,1715,1712,1.001752336448598,12
2017,Hawthorn,20,34,1579,1799,0.877709838799333,13
2017,Fremantle,20,32,1425,1755,0.811965811965812,14
2017,Gold Coast,20,24,1595,1944,0.8204732510288066,15
2017,North Melbourne,20,20,1686,1942,0.8681771369721936,16
2017,Carlton,20,20,1377,1730,0.7959537572254335,17
2017,Brisbane Lions,20,16,1565,2208,0.708786231884058,18
2017,Adelaide,21,62,2264,1593,1.421217827997489,1
2017,GWS,21,56,1941,1649,1.1770770163735598,2
2017,Geelong,21,54,1961,1700,1.153529411764706,3
2017,Richmond,21,52,1715,1552,1.1050257731958764,4
2017,Sydney,21,48,1872,1514,1.236459709379128,5
2017,Port Adelaide,21,48,1937,1572,1.2321882951653944,6
2017,Melbourne,21,44,1848,1744,1.0596330275229358,7
2017,West Coast,21,44,1804,1706,1.0574443141852286,8
2017,Footscray,21,44,1688,1718,0.9825378346915018,9
2017,Essendon,21,40,1938,1855,1.044743935309973,10
2017,St Kilda,21,40,1717,1786,0.9613661814109743,11
2017,Hawthorn,21,38,1695,1888,0.8977754237288136,12
2017,Collingwood,21,34,1786,1810,0.9867403314917127,13
2017,Fremantle,21,32,1464,1898,0.7713382507903056,14
2017,Gold Coast,21,24,1679,2086,0.8048897411313519,15
2017,North Melbourne,21,20,1775,2058,0.8624878522837707,16
2017,Carlton,21,20,1460,1830,0.7978142076502732,17
2017,Brisbane Lions,21,20,1707,2292,0.7447643979057592,18
2017,Adelaide,22,62,2344,1676,1.3985680190930787,1
2017,GWS,22,60,2022,1709,1.1831480397893506,2
2017,Geelong,22,58,2031,1759,1.1546333143831722,3
2017,Richmond,22,56,1870,1603,1.1665626949469745,4
2017,Port Adelaide,22,52,2033,1651,1.23137492428831,5
2017,Sydney,22,52,1955,1594,1.226474278544542,6
2017,Melbourne,22,48,1952,1835,1.0637602179836512,7
2017,Essendon,22,44,2028,1912,1.0606694560669456,8
2017,West Coast,22,44,1864,1787,1.0430889759373252,9
2017,St Kilda,22,44,1844,1864,0.9892703862660944,10
2017,Footscray,22,44,1767,1814,0.974090407938258,11
2017,Hawthorn,22,38,1765,1965,0.8982188295165394,12
2017,Collingwood,22,34,1845,1880,0.9813829787234043,13
2017,Fremantle,22,32,1515,2053,0.7379444715051144,14
2017,Carlton,22,24,1537,1900,0.8089473684210526,15
2017,Gold Coast,22,24,1736,2176,0.7977941176470589,16
2017,North Melbourne,22,20,1853,2185,0.8480549199084668,17
2017,Brisbane Lions,22,20,1798,2396,0.7504173622704507,18
2017,Adelaide,23,62,2415,1776,1.3597972972972974,1
2017,Geelong,23,62,2134,1818,1.1738173817381738,2
2017,Richmond,23,60,1992,1684,1.182897862232779,3
2017,GWS,23,60,2081,1812,1.1484547461368653,4
2017,Port Adelaide,23,56,2168,1671,1.2974266906044285,5
2017,Sydney,23,56,2093,1651,1.2677165354330708,6
2017,Essendon,23,48,2135,2004,1.0653692614770458,7
2017,West Coast,23,48,1964,1858,1.0570505920344457,8
2017,Melbourne,23,48,2035,1934,1.0522233712512927,9
2017,Footscray,23,44,1857,1913,0.970726607422896,10
2017,St Kilda,23,44,1925,1986,0.9692849949647533,11
2017,Hawthorn,23,42,1864,2055,0.9070559610705596,12
2017,Collingwood,23,38,1944,1963,0.9903209373408048,13
2017,Fremantle,23,32,1607,2160,0.7439814814814815,14
2017,North Melbourne,23,24,1983,2264,0.8758833922261484,15
2017,Carlton,23,24,1594,2038,0.7821393523061825,16
2017,Gold Coast,23,24,1756,2311,0.7598442232799654,17
2017,Brisbane Lions,23,20,1877,2526,0.7430720506730008,18
2018,GWS,1,4,133,51,2.607843137254902,1
2018,Port Adelaide,1,4,110,60,1.8333333333333333,2
2018,Hawthorn,1,4,101,67,1.507462686567164,3
2018,Gold Coast,1,4,55,39,1.4102564102564104,4
2018,Sydney,1,4,115,86,1.3372093023255813,5
2018,St Kilda,1,4,107,82,1.3048780487804879,6
2018,Richmond,1,4,121,95,1.2736842105263158,7
2018,Essendon,1,4,99,87,1.1379310344827587,8
2018,Geelong,1,4,97,94,1.0319148936170213,9
2018,Melbourne,1,0,94,97,0.9690721649484536,10
2018,Adelaide,1,0,87,99,0.8787878787878788,11
2018,Carlton,1,0,95,121,0.7851239669421488,12
2018,Brisbane Lions,1,0,82,107,0.7663551401869159,13
2018,West Coast,1,0,86,115,0.7478260869565218,14
2018,North Melbourne,1,0,39,55,0.7090909090909091,15
2018,Collingwood,1,0,67,101,0.6633663366336634,16
2018,Fremantle,1,0,60,110,0.5454545454545454,17
2018,Footscray,1,0,51,133,0.38345864661654133,18
2018,GWS,2,8,228,130,1.7538461538461538,1
2018,Port Adelaide,2,8,204,131,1.5572519083969465,2
2018,Gold Coast,2,8,156,106,1.471698113207547,3
2018,Hawthorn,2,8,219,184,1.190217391304348,4
